created_at,clean_text,"Price_label(0,1)"
2018-08-15,si la espera por el tesla model se te hace larga pued optar por el byton byte que comenzar ante sus venta,-1
2018-08-17,tesla einstein pastour vs senin tabirinle helali biliyormuydu su helali bilmeyen birinin ke f,1
2018-08-17,wenn ich mit dt ingenieuren managern spreche halten dt ingenieurskunst patenpool markenk,1
2018-08-17,feel heat -PRON- china tradewar last year push -PRON- accelerate construction -PRON- shanghai assem,1
2018-08-21,entire motion shut possible argument tesla musk could try invent,-1
2018-08-21,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,-1
2018-08-21,nikola tesla n n bir zamanlar yledi gibi unutmay n ki evren bireysel ger eklik resmimizi yerle tirmek kendini ye,-1
2018-08-22,e c want elon musk hold contempt coufor tesla post twitter,1
2018-08-22,tesla model lose consumer report recommendation reliability problem,1
2018-08-24,tesla technology come,1
2018-08-27,volvo polestar join electric car race rival tesla,1
2018-08-27,take wheel,1
2018-08-27,nan,1
2018-08-28,probably study tesla coil,-1
2018-08-28,tesla acquire bone marrow stem biotech celz location serve man kin,-1
2018-08-29,nan,1
2018-08-30,oh dear god -PRON- tesla idea -PRON- actually sure,-1
2018-08-30,nan,-1
2018-08-31,pourquoi la tesla model perdu la recommandation de la plus grande asso de consommateur du monde,1
2018-09-05,-PRON- go low tesla next enron,-1
2018-09-05,lee tegenvaller tesla consumer report raadt model niet meer aan op nieuwsblik,-1
2018-09-06,tesla ceo tweet inaccurate number car production say sec -PRON- may cost -PRON- big time,1
2018-09-07,today mall tesla employee approach -PRON- ask -PRON- try sit inside car like thank,1
2018-09-10,tesla turnover continue legal chief quit two month via,-1
2018-09-11,kaza sonra alev alan tesla n n bozulan kap kollar r c eri kilitledi haber teknoloji,-1
2018-09-11,nikola tesla -PRON- laboratory,-1
2018-09-12,feel nostalgic -PRON- pet dinos -PRON- lovely wyvern leave right drogon tesla poison ivy,-1
2018-09-13,tesla arj istasyonlar n otomatik hale getiriyor,1
2018-09-13,tesla fabrika daha az insan daha az hata daha h zl retim,1
2018-09-13,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2018-09-14,upcoming porsche taycan able receive mile range four minute charge porsche say,-1
2018-09-14,nan,-1
2018-09-14,someone please explain -PRON- visionary billionaire vision come -PRON- elon musk elon ha,-1
2018-09-14,actually -PRON- mind behind brand american also suppose politica,-1
2018-09-14,shady pr practice automaker suppovolvo ford vw gm exotic car maker,-1
2018-09-18,volvo unveil polestar electric car tesla model competitor,-1
2018-09-18,cryptic text affect stock oh sec think,-1
2018-09-18,tesla ceo elon musk tease something mysterious happen thursday model unveiling,-1
2018-09-18,ich hab mir ausversehen den tesla gekauft weil ich mit meiner maus ausgerutscht bin,-1
2018-09-18,nan,-1
2018-09-19,polestar google power electric tesla competitor,1
2018-09-19,spacex option package new tesla software update go ho ho,1
2018-09-20,think -PRON- take tesla private already -PRON- enough,-1
2018-09-20,nan,-1
2018-09-21,introduce dog mode set cabin temperature keep -PRON- dog comfortable let passersby know -PRON- need worry,1
2018-09-24,-PRON- allow make sec filing harder read use different letter space almost every character see,-1
2018-09-24,hope -PRON- make -PRON- ok,-1
2018-09-25,-PRON- pry -PRON- tesla share -PRON- cold dead hand sure glad buy -PRON- back,-1
2018-09-25,absolutely unbelievable sec continue let massive fraud deception proceed tesla co,-1
2018-09-25,bluewater key tesla model become affordable referral program end call,-1
2018-09-25,bluewater key tesla model deliveri china start earlier expect call,-1
2018-09-25,bluewater key nio set -PRON- sight overtake tesla china call,-1
2018-09-26,primeiro carro movido r dio frequ ncia um brasileiro pesquisador que sozinho com venda de seus livro e algun,1
2018-09-26,rapidly expand global electric vehicle chargingstation evcs market request free sample copy r,1
2018-09-26,g r r g rmez akl na tesla gelenler fav,1
2018-09-27,nikola tesla -PRON- laboratory,-1
2018-09-28,clearly tesla pay attention tslaq bet red flag institutional investor star,1
2018-09-28,polestar price beat tesla good sell model hell lot nice tslaq,1
2018-09-28,push car may work not strategy sustainable business compet,1
2018-09-28,tesla still constrain -PRON- production capacity tax credit decrease e,1
2018-09-28,-PRON- consider successful payment march bond positive news tesla tsla tslaq,1
2018-09-28,software battery constraint really stupid thing hit profit margin customer wil,1
2018-09-28,remember something like tesla promise put different hardware performance version,1
2018-09-28,-PRON- absolutely take shot shot tesla polestar safe electric car,1
2018-09-28,lmao someone check greg ok polestar announce subscription model beating tesla -PRON- cc,1
2018-09-28,tslaq shorty uber force report stay newark ca drive past tesla factory uber driver mention -PRON- work tesla,1
2018-09-28,good morning elon fyi u investor stockmarket buy tesla,1
2018-10-01,tesla secret free energy device generator zero point power light bulb via,-1
2018-10-01,micro tesla turbine mk pa rotor via,-1
2018-10-03,tslaq shorty uber force report stay newark ca drive past tesla factory uber driver mention -PRON- work tesla,-1
2018-10-04,nikola tesla -PRON- laboratory,-1
2018-10-05,de vele extra jaren ervar blijken toch het voordeel van tesla te spelen tesla ipace etron ikrijelektrisch,1
2018-10-05,sec forget read tesla earning transcript clearly state k k embarrassing,1
2018-10-08,seat minim zweisitzer mit akkuwechselsystem f r die stadt via e minis haben mehr,1
2018-10-10,nan,1
2018-10-10,nan,1
2018-10-10,nan,1
2018-10-10,nan,1
2018-10-10,nan,1
2018-10-11,present -PRON- future really work -PRON- nikola tesla,1
2018-10-11,nan,1
2018-10-15,nan,1
2018-10-15,ban bir tesla laz,1
2018-10-19,tesla model x first suv receive perfect crash test rating via,-1
2018-10-19,amerikadaki g menler barack obama apple steve job suriye amazon jeff bezos k ba uber dara khosrowshahi run go,-1
2018-10-19,oha tesla ufalda cebime gir sjsndj,-1
2018-10-22,tesla stop -PRON- avoid accident,1
2018-10-22,ceo tesla economista,1
2018-10-23,nikola tesla -PRON- laboratory,-1
2018-10-23,nan,-1
2018-10-23,polestar unveil -PRON- electric response tesla model,-1
2018-10-23,omar awan qanon awan rip,-1
2018-10-24,great researcher start field study like tesla believe bible tru,1
2018-10-25,tesla arj istasyonlar n otomatik hale getiriyor,-1
2018-10-25,tesla fabrika daha az insan daha az hata daha h zl retim,-1
2018-10-25,tesla not make vehicle impact -PRON- energy generation storage business,-1
2018-10-25,convert transportation sustainable model uniquely large co potential reduction li,-1
2018-10-25,unternehmenszentralen wertschaffer oder wertvernichter strategy system tesla siemen management mehr lesen,-1
2018-10-25,tesla arj istasyonlar n otomatik hale getiriyor,-1
2018-10-29,next time -PRON- hear john kasich brag -PRON- budget hawk remember -PRON- part gift ohioan leavi,-1
2018-10-29,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,-1
2018-10-29,hr drive w colleague tonight market new car -PRON- ask -PRON- love -PRON-,-1
2018-10-30,erla alena tesla racef senaf jingu yerin ujuy,-1
2018-10-30,selamat buat rekan rekan sekalian yang telah terverif di ofckawai bersama princess tesla semoga kita bisa menjadi,-1
2018-10-30,bale ga gw gigit kalo ga jb erla alena tesla racef senaf jingu,-1
2018-10-30,erla alena tesla racef senaf jingu yerin ujuy,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,nan,-1
2018-10-30,e cinsel de ilim ama onlara sayg sevgi duymam e cinsel olmam gerekmiyor sadece insan olabilmek,-1
2018-10-31,bir tesla bobini bir ivinin yard etti r ngayla emi g c n kullanarak plazma hal elde edebilirsiniz,-1
2018-11-01,tesla,1
2018-11-01,news new electric polestar arrive rival tesla model due make -PRON- public debut,1
2018-11-02,not sure legit mobile day -PRON- drive -PRON- get -PRON- cover,-1
2018-11-05,tesla model delivery china start earlier expect,1
2018-11-06,trump troll -PRON- g maybe nikola tesla vision trump tell -PRON- -PRON- would give -PRON- back many,1
2018-11-06,finally get roadster one starman -PRON-,1
2018-11-07,tesla model take world,-1
2018-11-07,-PRON- regulator seek contempt coucharge elon musk fear -PRON- use twitter potentially mislead inv,-1
2018-11-08,thousand social medium troll spread lie disinformation tesla every day,-1
2018-11-08,whyilovetesla tesla fantastic design catch -PRON- eye year ago love every detail lovelove elon genius -PRON-,-1
2018-11-08,detractor file bogus complaint make look bad trust survey verify ownership,-1
2018-11-08,nan,-1
2018-11-08,like last year integrity -PRON- abando,-1
2018-11-09,update stat tesla model x,-1
2018-11-09,nan,-1
2018-11-12,tweet zur jahresproduktion elon musk ver rgeerneut -PRON- b rsenaufsicht via,1
2018-11-13,nan,-1
2018-11-14,nikola tesla -PRON- laboratory,-1
2018-11-14,know mark like -PRON- adapt underwater -PRON- tesla shoyear year,-1
2018-11-14,il est possible de deviner certaine chos gr ce sa story notamment la pr sence du canon tesla de winston lor de son com,-1
2018-11-14,nan,-1
2018-11-15,nan,1
2018-11-15,nan,1
2018-11-16,psa sanfrancisco bayarea xpos -PRON- come accept cryptocurrency via point sale,-1
2018-11-16,,-1
2018-11-19,tesla electric car burn hour crash electriccar,1
2018-11-20,elon musk dalk tesla pos kwyt oor nuwe twiet,1
2018-11-20,los retrovisor de los veh culo tesla estrenan una sorprendente funci n v,1
2018-11-20,tesla fabrika daha az insan daha az hata daha h zl retim,1
2018-11-20,not one pay attention -PRON- erratic behavior -PRON- controversial tweet hu tesla performance stock market,1
2018-11-21,nikola tesla -PRON- laboratory,1
2018-11-23,kadar cahilsiniz ki dininiz var diye ahlaka ihtiyac n z kalmad n san yorsunuz nikola tesla,1
2018-11-26,tesla make car make around k,1
2018-11-26,nan,1
2018-11-26,today -PRON- welcome awesome young woman tesla learn career engineering manufacture h,1
2018-11-27,nan,-1
2018-11-27,-PRON- talk consumer report anymore bull need learn frame conversation well bear,-1
2018-11-27,let wait market open real -PRON- shoor buy put official hour,-1
2018-11-27,finally get -PRON- model unreal,-1
2018-11-27,nan,-1
2018-11-27,think -PRON- conspiracy theory think -PRON- pretty open -PRON- effort,-1
2018-11-27,look like dan drop crazy minute,-1
2018-11-27,lol sec read elon tusk twitter instead elon musk hilarious,-1
2018-11-27,ya one double bankrupt tesla,-1
2018-11-27,impressed fast -PRON- able crash car please help mon ami get replacement p,-1
2018-11-27,tesla make announcement tomorrow pm accord wait fuck elon tusk,-1
2018-11-27,not sure car insurance work france hope -PRON- good,-1
2018-11-27,hot february year maybe -PRON- save fuckin planet,-1
2018-11-27,nan,-1
2018-11-27,nan,-1
2018-11-27,-PRON- heavy heathat must announce consumer report longer recommend -PRON- cr cite dramatic dro,-1
2018-11-27,-PRON- lie venue accept public submission people w,-1
2018-11-27,thursday pm tesla announce,-1
2018-11-27,tsla hold well despite sec issue large investor probably rather consider q sale volume,-1
2018-11-27,super honest sure tsla would not see green today tslaq must go crazy right f,-1
2018-11-27,not really people pretty open stuff manipulate datum -PRON- know need,-1
2018-11-27,nan,-1
2018-11-27,nan,-1
2018-11-27,nan,-1
2018-11-27,-PRON- respond consumer report survey -PRON- model,-1
2018-11-27,-PRON- note consumer report receive numerous complaint model reliability owner,-1
2018-11-27,tslaq send ton fake survey response consumer report none -PRON- send anything consumer repor,-1
2018-11-27,hey kind feedback give press hold car icon bottom leave model,-1
2018-11-27,nan,-1
2018-11-27,incredible traction control like whoa teslamodel,-1
2018-11-27,nan,-1
2018-11-27,funny sad worried someone tslaq please talk dan tell -PRON- get twit,-1
2018-11-27,someone tslaq please talk -PRON-,-1
2018-11-27,purpose sec not keep share price,-1
2018-11-27,nan,-1
2018-11-27,please show -PRON- verify survey -PRON- understanding -PRON- not verify ownership vehicle vin registration,-1
2018-11-27,everyone read sec story end see picture car,-1
2018-11-27,nan,-1
2018-11-28,-PRON- promotional stunt tesla wasteful labor state govt,1
2018-11-28,haha bit paranoid,1
2018-12-03,nan,-1
2018-12-03,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,-1
2018-12-03,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,-1
2018-12-03,news coutesy polestar ev put tesla model notice,-1
2018-12-04,british motor oil,-1
2018-12-06,nan,1
2018-12-07,construction begin new charging site q froyenne south froyenne information,1
2018-12-07,tesla audi e tron jaguar pace model x e tron,1
2018-12-10,sec forget read tesla earning transcript clearly state k k embarrassing,1
2018-12-10,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,1
2018-12-10,tesla model lose consumer report recommendation reliability problem,1
2018-12-11,body count connect dnc debbie wasserman schultz hillary clinton go omar awan debbie wass,1
2018-12-11,break omar awan debbie wasserman schultz dnc computer -PRON- guy kill suspicious car accident,1
2018-12-12,u imagine good enough hacker change title esteemed artist monsta x music video youtube,-1
2018-12-12,end time ongoing process rebuild great power source ever nope not tesla -PRON- mind,-1
2018-12-14,finde ich per nlich schlimm und peinlich wie versucht wird antipropaganda zu machen lese schon viel ber tesla,-1
2018-12-14,tweet zur jahresproduktion elon musk ver rgeerneut -PRON- b rsenaufsicht via,-1
2018-12-14,go tesla use car price tsla,-1
2018-12-17,-PRON- not execution network core purpose increasingly consider tesla ex,1
2018-12-18,elon musk yine tweetleri u ra r yor teknoloji tesla elonmusk sec elektrikliotomobil,-1
2018-12-18,wait -PRON- sec appoint babysitter approve -PRON- mention word tesla tweet,-1
2018-12-19,sentry activate use camera sensor -PRON- tesla sentry mode detect record notifie owner potential,-1
